primal_vertex_tag,dual_quadrangle_element_tag,primal_face_index
1481,5437,1813
1517,5438,1813
1471,5439,1813
254,5440,1814
1520,5441,1814
1448,5442,1814
252,5443,1815
1549,5444,1815
253,5445,1815
1454,5446,1816
1521,5447,1816
1455,5448,1816
1473,5449,1817
1516,5450,1817
1481,5451,1817
1451,5452,1818
1534,5453,1818
259,5454,1818
258,5455,1819
1534,5456,1819
1438,5457,1819
1513,5458,1820
1526,5459,1820
261,5460,1820
272,5461,1821
1524,5462,1821
271,5463,1821
1524,5464,1822
1539,5465,1822
1494,5466,1822
1495,5467,1823
1542,5468,1823
1447,5469,1823
1509,5470,1824
1540,5471,1824
1475,5472,1824
1476,5473,1825
1541,5474,1825
1520,5475,1825
1515,5476,1826
1549,5477,1826
252,5478,1826
1499,5479,1827
1523,5480,1827
1472,5481,1827
261,5482,1828
1526,5483,1828
260,5484,1828
1479,5485,1829
1537,5486,1829
1498,5487,1829
1481,5488,1830
1551,5489,1830
1517,5490,1830
1449,5491,1831
1539,5492,1831
259,5493,1831
1516,5494,1832
1531,5495,1832
1442,5496,1832
265,5497,1833
1545,5498,1833
1442,5499,1833
1517,5500,1834
1551,5501,1834
1440,5502,1834
1532,5503,1835
1533,5504,1835
1472,5505,1835
249,5506,1836
1542,5507,1836
1495,5508,1836
1457,5509,1837
1552,5510,1837
1458,5511,1837
1486,5512,1838
1543,5513,1838
1496,5514,1838
252,5515,1839
1528,5516,1839
1525,5517,1839
1496,5518,1840
1543,5519,1840
263,5520,1840
1444,5521,1841
1528,5522,1841
253,5523,1841
1497,5524,1842
1527,5525,1842
1445,5526,1842
1501,5527,1843
1553,5528,1843
1441,5529,1843
251,5530,1844
1548,5531,1844
252,5532,1844
262,5533,1845
1529,5534,1845
273,5535,1845
1475,5536,1846
1540,5537,1846
1523,5538,1846
1445,5539,1847
1527,5540,1847
1492,5541,1847
1485,5542,1848
1541,5543,1848
1456,5544,1848
1501,5545,1849
1538,5546,1849
1453,5547,1849
252,5548,1850
1548,5549,1850
1515,5550,1850
1500,5551,1851
1552,5552,1851
1457,5553,1851
1507,5554,1852
1536,5555,1852
1449,5556,1852
1442,5557,1853
1545,5558,1853
1516,5559,1853
1516,5560,1854
1545,5561,1854
1522,5562,1854
1453,5563,1855
1538,5564,1855
1514,5565,1855
1472,5566,1856
1533,5567,1856
1470,5568,1856
259,5569,1857
1534,5570,1857
258,5571,1857
1454,5572,1858
1535,5573,1858
1521,5574,1858
1500,5575,1859
1550,5576,1859
1468,5577,1859
1474,5578,1860
1554,5579,1860
1532,5580,1860
1477,5581,1861
1553,5582,1861
1501,5583,1861
1502,5584,1862
1544,5585,1862
1480,5586,1862
1523,5587,1863
1540,5588,1863
1474,5589,1863
1525,5590,1864
1528,5591,1864
1490,5592,1864
259,5593,1865
1539,5594,1865
260,5595,1865
1523,5596,1866
1532,5597,1866
1472,5598,1866
1478,5599,1867
1537,5600,1867
1479,5601,1867
1522,5602,1868
1551,5603,1868
1481,5604,1868
260,5605,1869
1539,5606,1869
1524,5607,1869
1474,5608,1870
1540,5609,1870
1434,5610,1870
1480,5611,1871
1544,5612,1871
1509,5613,1871
1447,5614,1872
1542,5615,1872
89,5616,1872
1478,5617,1873
1547,5618,1873
1537,5619,1873
282,5620,1874
1543,5621,1874
1486,5622,1874
1440,5623,1875
1551,5624,1875
1491,5625,1875
1482,5626,1876
1547,5627,1876
1478,5628,1876
1458,5629,1877
1552,5630,1877
1461,5631,1877
1519,5632,1878
1535,5633,1878
1454,5634,1878
1468,5635,1879
1550,5636,1879
1518,5637,1879
1436,5638,1880
1554,5639,1880
280,5640,1880
1520,5641,1881
1541,5642,1881
1448,5643,1881
253,5644,1882
1549,5645,1882
1520,5646,1882
1491,5647,1883
1551,5648,1883
1522,5649,1883
1441,5650,1884
1553,5651,1884
1507,5652,1884
1522,5653,1885
1545,5654,1885
1455,5655,1885
1476,5656,1886
1549,5657,1886
1515,5658,1886
1520,5659,1887
1549,5660,1887
1476,5661,1887
1507,5662,1888
1553,5663,1888
1536,5664,1888
1536,5665,1889
1553,5666,1889
1477,5667,1889
1501,5668,1890
1546,5669,1890
1538,5670,1890
1538,5671,1891
1546,5672,1891
1485,5673,1891
1532,5674,1892
1554,5675,1892
1436,5676,1892
251,5677,1893
239,5678,1893
240,5679,1893
239,5680,1894
251,5681,1894
250,5682,1894
5,5683,1895
239,5684,1895
250,5685,1895
262,5686,1896
273,5687,1896
11,5688,1896
1566,5689,1897
1602,5690,1897
301,5691,1897
1584,5692,1898
1605,5693,1898
1603,5694,1898
1566,5695,1899
1606,5696,1899
1602,5697,1899
1573,5698,1900
1636,5699,1900
1604,5700,1900
1611,5701,1901
1641,5702,1901
1561,5703,1901
1613,5704,1902
1620,5705,1902
1570,5706,1902
1603,5707,1903
1653,5708,1903
1584,5709,1903
1641,5710,1904
1667,5711,1904
1561,5712,1904
1609,5713,1905
1626,5714,1905
1610,5715,1905
1604,5716,1906
1627,5717,1906
1573,5718,1906
313,5719,1907
1657,5720,1907
1576,5721,1907
1570,5722,1908
1656,5723,1908
1613,5724,1908
1573,5725,1909
1627,5726,1909
157,5727,1909
313,5728,1910
1576,5729,1910
312,5730,1910
1626,5731,1911
1637,5732,1911
1610,5733,1911
310,5734,1912
1604,5735,1912
1564,5736,1912
158,5737,1913
1573,5738,1913
157,5739,1913
1602,5740,1914
1614,5741,1914
1555,5742,1914
113,5743,1915
1609,5744,1915
1571,5745,1915
308,5746,1916
1599,5747,1916
307,5748,1916
1609,5749,1917
1610,5750,1917
1571,5751,1917
1558,5752,1918
1621,5753,1918
1580,5754,1918
1567,5755,1919
1613,5756,1919
1601,5757,1919
1618,5758,1920
1633,5759,1920
1572,5760,1920
1604,5761,1921
1636,5762,1921
1564,5763,1921
1559,5764,1922
1617,5765,1922
1616,5766,1922
1641,5767,1923
1672,5768,1923
1576,5769,1923
1556,5770,1924
1628,5771,1924
1615,5772,1924
1607,5773,1925
1665,5774,1925
1569,5775,1925
1622,5776,1926
1667,5777,1926
1623,5778,1926
1599,5779,1927
1638,5780,1927
307,5781,1927
1611,5782,1928
1672,5783,1928
1641,5784,1928
1623,5785,1929
1662,5786,1929
1622,5787,1929
1634,5788,1930
1646,5789,1930
294,5790,1930
1555,5791,1931
1614,5792,1931
1603,5793,1931
1574,5794,1932
1636,5795,1932
1573,5796,1932
1562,5797,1933
1630,5798,1933
1624,5799,1933
1642,5800,1934
1644,5801,1934
1605,5802,1934
1580,5803,1935
1621,5804,1935
1592,5805,1935
1594,5806,1936
1644,5807,1936
1642,5808,1936
1577,5809,1937
1599,5810,1937
308,5811,1937
1569,5812,1938
1661,5813,1938
1607,5814,1938
1608,5815,1939
1652,5816,1939
1619,5817,1939
1571,5818,1940
1646,5819,1940
1634,5820,1940
306,5821,1941
1668,5822,1941
284,5823,1941
299,5824,1942
1600,5825,1942
298,5826,1942
1618,5827,1943
1658,5828,1943
1633,5829,1943
1626,5830,1944
1654,5831,1944
1597,5832,1944
1643,5833,1945
1650,5834,1945
294,5835,1945
1630,5836,1946
1665,5837,1946
1624,5838,1946
1559,5839,1947
1645,5840,1947
1617,5841,1947
301,5842,1948
1602,5843,1948
300,5844,1948
1625,5845,1949
1652,5846,1949
1608,5847,1949
159,5848,1950
1613,5849,1950
1567,5850,1950
1622,5851,1951
1662,5852,1951
1568,5853,1951
163,5854,1952
1650,5855,1952
162,5856,1952
1616,5857,1953
1618,5858,1953
1559,5859,1953
309,5860,1954
1577,5861,1954
308,5862,1954
117,5863,1955
1621,5864,1955
1558,5865,1955
1561,5866,1956
1667,5867,1956
1622,5868,1956
1565,5869,1957
1649,5870,1957
1637,5871,1957
1600,5872,1958
1670,5873,1958
298,5874,1958
1584,5875,1959
1642,5876,1959
1605,5877,1959
162,5878,1960
1650,5879,1960
1643,5880,1960
1598,5881,1961
1626,5882,1961
1597,5883,1961
155,5884,1962
1611,5885,1962
1561,5886,1962
294,5887,1963
1650,5888,1963
295,5889,1963
114,5890,1964
1609,5891,1964
113,5892,1964
1595,5893,1965
1625,5894,1965
1594,5895,1965
1615,5896,1966
1664,5897,1966
1556,5898,1966
1564,5899,1967
1659,5900,1967
1607,5901,1967
160,5902,1968
1620,5903,1968
1613,5904,1968
1560,5905,1969
1654,5906,1969
1626,5907,1969
1602,5908,1970
1671,5909,1970
1614,5910,1970
1637,5911,1971
1649,5912,1971
1610,5913,1971
1563,5914,1972
1657,5915,1972
313,5916,1972
1636,5917,1973
1659,5918,1973
1564,5919,1973
1568,5920,1974
1621,5921,1974
118,5922,1974
297,5923,1975
1608,5924,1975
296,5925,1975
1572,5926,1976
1666,5927,1976
1618,5928,1976
296,5929,1977
1655,5930,1977
14,5931,1977
13,5932,1978
283,5933,1978
304,5934,1978
295,5935,1979
2,5936,1979
111,5937,1979
302,5938,1980
1612,5939,1980
1566,5940,1980
14,5941,1981
1655,5942,1981
315,5943,1981
1569,5944,1982
1665,5945,1982
1630,5946,1982
1613,5947,1983
1656,5948,1983
1601,5949,1983
1578,5950,1984
1674,5951,1984
116,5952,1984
1612,5953,1985
1675,5954,1985
1566,5955,1985
294,5956,1986
1646,5957,1986
293,5958,1986
116,5959,1987
1674,5960,1987
115,5961,1987
154,5962,1988
1622,5963,1988
153,5964,1988
315,5965,1989
1619,5966,1989
314,5967,1989
1576,5968,1990
1657,5969,1990
1641,5970,1990
1566,5971,1991
1633,5972,1991
1606,5973,1991
1606,5974,1992
1658,5975,1992
1591,5976,1992
1579,5977,1993
1629,5978,1993
1578,5979,1993
161,5980,1994
1643,5981,1994
1620,5982,1994
1591,5983,1995
1671,5984,1995
1606,5985,1995
1561,5986,1996
1622,5987,1996
154,5988,1996
293,5989,1997
1643,5990,1997
294,5991,1997
314,5992,1998
1619,5993,1998
1563,5994,1998
1564,5995,1999
1607,5996,1999
1577,5997,1999
159,5998,2000
1567,5999,2000
158,6000,2000
155,6001,2001
1561,6002,2001
154,6003,2001
156,6004,2002
1611,6005,2002
155,6006,2002
310,6007,2003
1564,6008,2003
309,6009,2003
1567,6010,2004
1573,6011,2004
158,6012,2004
1625,6013,2005
1644,6014,2005
1594,6015,2005
160,6016,2006
1613,6017,2006
159,6018,2006
161,6019,2007
1620,6020,2007
160,6021,2007
303,6022,2008
1635,6023,2008
1612,6024,2008
1571,6025,2009
1634,6026,2009
112,6027,2009
1601,6028,2010
1624,6029,2010
1574,6030,2010
1567,6031,2011
1601,6032,2011
1574,6033,2011
1593,6034,2012
1623,6035,2012
1596,6036,2012
1633,6037,2013
1658,6038,2013
1606,6039,2013
314,6040,2014
1563,6041,2014
313,6042,2014
1564,6043,2015
1577,6044,2015
309,6045,2015
1567,6046,2016
1574,6047,2016
1573,6048,2016
286,6049,2017
1572,6050,2017
285,6051,2017
1588,6052,2018
1614,6053,2018
1591,6054,2018
292,6055,2019
1565,6056,2019
291,6057,2019
290,6058,2020
1556,6059,2020
289,6060,2020
288,6061,2021
1559,6062,2021
287,6063,2021
1581,6064,2022
1582,6065,2022
1579,6066,2022
311,6067,2023
1604,6068,2023
310,6069,2023
298,6070,2024
1557,6071,2024
297,6072,2024
1635,6073,2025
1647,6074,2025
1612,6075,2025
1581,6076,2026
1584,6077,2026
1582,6078,2026
1589,6079,2027
1597,6080,2027
1586,6081,2027
117,6082,2028
1558,6083,2028
116,6084,2028
312,6085,2029
1575,6086,2029
311,6087,2029
300,6088,2030
1555,6089,2030
299,6090,2030
1584,6091,2031
1585,6092,2031
1582,6093,2031
1558,6094,2032
1579,6095,2032
1578,6096,2032
115,6097,2033
1560,6098,2033
114,6099,2033
1588,6100,2034
1591,6101,2034
1590,6102,2034
1558,6103,2035
1578,6104,2035
116,6105,2035
1555,6106,2036
1600,6107,2036
299,6108,2036
1617,6109,2037
1632,6110,2037
1590,6111,2037
1555,6112,2038
1603,6113,2038
1600,6114,2038
1593,6115,2039
1594,6116,2039
1583,6117,2039
1585,6118,2040
1588,6119,2040
1587,6120,2040
1585,6121,2041
1586,6122,2041
1582,6123,2041
302,6124,2042
1566,6125,2042
301,6126,2042
1566,6127,2043
1675,6128,2043
1633,6129,2043
290,6130,2044
1628,6131,2044
1556,6132,2044
312,6133,2045
1576,6134,2045
1575,6135,2045
1589,6136,2046
1598,6137,2046
1597,6138,2046
300,6139,2047
1602,6140,2047
1555,6141,2047
303,6142,2048
1612,6143,2048
302,6144,2048
1588,6145,2049
1590,6146,2049
1587,6147,2049
1591,6148,2050
1616,6149,2050
1590,6150,2050
113,6151,2051
1571,6152,2051
112,6153,2051
1619,6154,2052
1652,6155,2052
1563,6156,2052
1587,6157,2053
1589,6158,2053
1586,6159,2053
118,6160,2054
1621,6161,2054
117,6162,2054
1616,6163,2055
1617,6164,2055
1590,6165,2055
1603,6166,2056
1605,6167,2056
1600,6168,2056
1585,6169,2057
1587,6170,2057
1586,6171,2057
1589,6172,2058
1615,6173,2058
1598,6174,2058
289,6175,2059
1562,6176,2059
290,6177,2059
1560,6178,2060
1609,6179,2060
114,6180,2060
287,6181,2061
1569,6182,2061
288,6183,2061
288,6184,2062
1630,6185,2062
289,6186,2062
1580,6187,2063
1581,6188,2063
1579,6189,2063
1558,6190,2064
1580,6191,2064
1579,6192,2064
1593,6193,2065
1595,6194,2065
1594,6195,2065
119,6196,2066
1568,6197,2066
118,6198,2066
290,6199,2067
1631,6200,2067
291,6201,2067
291,6202,2068
1628,6203,2068
290,6204,2068
1582,6205,2069
1629,6206,2069
1579,6207,2069
291,6208,2070
1570,6209,2070
292,6210,2070
1580,6211,2071
1592,6212,2071
1583,6213,2071
1580,6214,2072
1583,6215,2072
1581,6216,2072
1560,6217,2073
1626,6218,2073
1609,6219,2073
1592,6220,2074
1623,6221,2074
1593,6222,2074
1592,6223,2075
1593,6224,2075
1583,6225,2075
1565,6226,2076
1628,6227,2076
291,6228,2076
1593,6229,2077
1596,6230,2077
1595,6231,2077
1557,6232,2078
1625,6233,2078
1608,6234,2078
1557,6235,2079
1608,6236,2079
297,6237,2079
289,6238,2080
1630,6239,2080
1562,6240,2080
1569,6241,2081
1630,6242,2081
288,6243,2081
1562,6244,2082
1631,6245,2082
290,6246,2082
1597,6247,2083
1629,6248,2083
1586,6249,2083
291,6250,2084
1631,6251,2084
1570,6252,2084
1614,6253,2085
1653,6254,2085
1603,6255,2085
1577,6256,2086
1661,6257,2086
1599,6258,2086
1594,6259,2087
1642,6260,2087
1583,6261,2087
1563,6262,2088
1652,6263,2088
1640,6264,2088
156,6265,2089
1672,6266,2089
1611,6267,2089
1586,6268,2090
1629,6269,2090
1582,6270,2090
307,6271,2091
1668,6272,2091
306,6273,2091
1581,6274,2092
1642,6275,2092
1584,6276,2092
1590,6277,2093
1632,6278,2093
1587,6279,2093
1589,6280,2094
1632,6281,2094
1615,6282,2094
284,6283,2095
1635,6284,2095
283,6285,2095
295,6286,2096
1634,6287,2096
294,6288,2096
1620,6289,2097
1660,6290,2097
1570,6291,2097
1628,6292,2098
1651,6293,2098
1615,6294,2098
1568,6295,2099
1662,6296,2099
1621,6297,2099
112,6298,2100
1634,6299,2100
111,6300,2100
304,6301,2101
1635,6302,2101
303,6303,2101
286,6304,2102
1639,6305,2102
287,6306,2102
1556,6307,2103
1645,6308,2103
289,6309,2103
288,6310,2104
1645,6311,2104
1559,6312,2104
1629,6313,2105
1654,6314,2105
1578,6315,2105
1638,6316,2106
1668,6317,2106
307,6318,2106
1627,6319,2107
1648,6320,2107
157,6321,2107
293,6322,2108
1649,6323,2108
292,6324,2108
1610,6325,2109
1646,6326,2109
1571,6327,2109
1572,6328,2110
1647,6329,2110
285,6330,2110
283,6331,2111
1635,6332,2111
304,6333,2111
111,6334,2112
1634,6335,2112
295,6336,2112
1587,6337,2113
1632,6338,2113
1589,6339,2113
1598,6340,2114
1637,6341,2114
1626,6342,2114
1556,6343,2115
1664,6344,2115
1645,6345,2115
1619,6346,2116
1655,6347,2116
1608,6348,2116
1596,6349,2117
1667,6350,2117
1641,6351,2117
1,6352,2118
1663,6353,2118
119,6354,2118
298,6355,2119
1670,6356,2119
1557,6357,2119
1588,6358,2120
1653,6359,2120
1614,6360,2120
153,6361,2121
1663,6362,2121
1,6363,2121
1584,6364,2122
1653,6365,2122
1585,6366,2122
1618,6367,2123
1666,6368,2123
1559,6369,2123
1596,6370,2124
1641,6371,2124
1640,6372,2124
1648,6373,2125
1672,6374,2125
156,6375,2125
287,6376,2126
1639,6377,2126
1569,6378,2126
1621,6379,2127
1662,6380,2127
1592,6381,2127
285,6382,2128
1669,6383,2128
286,6384,2128
1608,6385,2129
1655,6386,2129
296,6387,2129
162,6388,2130
1643,6389,2130
161,6390,2130
289,6391,2131
1645,6392,2131
288,6393,2131
1637,6394,2132
1651,6395,2132
1565,6396,2132
284,6397,2133
1647,6398,2133
1635,6399,2133
1606,6400,2134
1671,6401,2134
1602,6402,2134
286,6403,2135
1666,6404,2135
1572,6405,2135
1643,6406,2136
1660,6407,2136
1620,6408,2136
1559,6409,2137
1666,6410,2137
287,6411,2137
1645,6412,2138
1664,6413,2138
1617,6414,2138
1568,6415,2139
1663,6416,2139
1622,6417,2139
1599,6418,2140
1661,6419,2140
1639,6420,2140
1638,6421,2141
1669,6422,2141
285,6423,2141
1583,6424,2142
1642,6425,2142
1581,6426,2142
1596,6427,2143
1640,6428,2143
1595,6429,2143
1557,6430,2144
1644,6431,2144
1625,6432,2144
1570,6433,2145
1660,6434,2145
292,6435,2145
157,6436,2146
1648,6437,2146
156,6438,2146
285,6439,2147
1647,6440,2147
284,6441,2147
1622,6442,2148
1663,6443,2148
153,6444,2148
1646,6445,2149
1649,6446,2149
293,6447,2149
315,6448,2150
1655,6449,2150
1619,6450,2150
1575,6451,2151
1648,6452,2151
1627,6453,2151
292,6454,2152
1649,6455,2152
1565,6456,2152
1644,6457,2153
1670,6458,2153
1605,6459,2153
284,6460,2154
1668,6461,2154
285,6462,2154
1624,6463,2155
1673,6464,2155
1562,6465,2155
295,6466,2156
1650,6467,2156
163,6468,2156
1591,6469,2157
1658,6470,2157
1616,6471,2157
1595,6472,2158
1652,6473,2158
1625,6474,2158
1585,6475,2159
1653,6476,2159
1588,6477,2159
1605,6478,2160
1670,6479,2160
1600,6480,2160
1607,6481,2161
1661,6482,2161
1577,6483,2161
1624,6484,2162
1659,6485,2162
1574,6486,2162
285,6487,2163
1668,6488,2163
1638,6489,2163
1616,6490,2164
1658,6491,2164
1618,6492,2164
1565,6493,2165
1651,6494,2165
1628,6495,2165
1631,6496,2166
1656,6497,2166
1570,6498,2166
1615,6499,2167
1651,6500,2167
1598,6501,2167
1597,6502,2168
1654,6503,2168
1629,6504,2168
1632,6505,2169
1664,6506,2169
1615,6507,2169
1576,6508,2170
1672,6509,2170
1575,6510,2170
1574,6511,2171
1659,6512,2171
1636,6513,2171
1598,6514,2172
1651,6515,2172
1637,6516,2172
1640,6517,2173
1652,6518,2173
1595,6519,2173
1641,6520,2174
1657,6521,2174
1640,6522,2174
1614,6523,2175
1671,6524,2175
1591,6525,2175
1601,6526,2176
1673,6527,2176
1624,6528,2176
1610,6529,2177
1649,6530,2177
1646,6531,2177
292,6532,2178
1660,6533,2178
293,6534,2178
293,6535,2179
1660,6536,2179
1643,6537,2179
1623,6538,2180
1667,6539,2180
1596,6540,2180
1617,6541,2181
1664,6542,2181
1632,6543,2181
119,6544,2182
1663,6545,2182
1568,6546,2182
1627,6547,2183
1676,6548,2183
1575,6549,2183
1592,6550,2184
1662,6551,2184
1623,6552,2184
1572,6553,2185
1675,6554,2185
1647,6555,2185
1640,6556,2186
1657,6557,2186
1563,6558,2186
287,6559,2187
1666,6560,2187
286,6561,2187
1654,6562,2188
1674,6563,2188
1578,6564,2188
311,6565,2189
1676,6566,2189
1604,6567,2189
1639,6568,2190
1661,6569,2190
1569,6570,2190
1575,6571,2191
1676,6572,2191
311,6573,2191
115,6574,2192
1674,6575,2192
1560,6576,2192
1633,6577,2193
1675,6578,2193
1572,6579,2193
286,6580,2194
1669,6581,2194
1639,6582,2194
1575,6583,2195
1672,6584,2195
1648,6585,2195
1562,6586,2196
1673,6587,2196
1631,6588,2196
1599,6589,2197
1669,6590,2197
1638,6591,2197
1604,6592,2198
1676,6593,2198
1627,6594,2198
1639,6595,2199
1669,6596,2199
1599,6597,2199
1557,6598,2200
1670,6599,2200
1644,6600,2200
1631,6601,2201
1673,6602,2201
1656,6603,2201
1656,6604,2202
1673,6605,2202
1601,6606,2202
1624,6607,2203
1665,6608,2203
1659,6609,2203
1647,6610,2204
1675,6611,2204
1612,6612,2204
1659,6613,2205
1665,6614,2205
1607,6615,2205
1560,6616,2206
1674,6617,2206
1654,6618,2206
295,6619,2207
163,6620,2207
2,6621,2207
13,6622,2208
305,6623,2208
283,6624,2208
305,6625,2209
284,6626,2209
283,6627,2209
284,6628,2210
305,6629,2210
306,6630,2210
1688,6631,2211
1725,6632,2211
341,6633,2211
1706,6634,2212
1728,6635,2212
1726,6636,2212
1688,6637,2213
1730,6638,2213
1725,6639,2213
1695,6640,2214
1696,6641,2214
1689,6642,2214
1729,6643,2215
1801,6644,2215
1686,6645,2215
1726,6646,2216
1774,6647,2216
1706,6648,2216
1732,6649,2217
1748,6650,2217
1733,6651,2217
1748,6652,2218
1759,6653,2218
1733,6654,2218
1686,6655,2219
1801,6656,2219
310,6657,2219
1723,6658,2220
1743,6659,2220
1727,6660,2220
125,6661,2221
1695,6662,2221
1689,6663,2221
1725,6664,2222
1736,6665,2222
1677,6666,2222
1723,6667,2223
1727,6668,2223
1689,6669,2223
322,6670,2224
1732,6671,2224
1693,6672,2224
307,6673,2225
1721,6674,2225
308,6675,2225
1732,6676,2226
1733,6677,2226
1693,6678,2226
1680,6679,2227
1744,6680,2227
1702,6681,2227
1740,6682,2228
1754,6683,2228
1694,6684,2228
1681,6685,2229
1739,6686,2229
1738,6687,2229
1686,6688,2230
1776,6689,2230
1729,6690,2230
124,6691,2231
1782,6692,2231
1773,6693,2231
1745,6694,2232
1789,6695,2232
1746,6696,2232
1678,6697,2233
1749,6698,2233
1737,6699,2233
307,6700,2234
1760,6701,2234
1721,6702,2234
1746,6703,2235
1784,6704,2235
1745,6705,2235
1755,6706,2236
1767,6707,2236
336,6708,2236
1677,6709,2237
1736,6710,2237
1726,6711,2237
124,6712,2238
1773,6713,2238
1695,6714,2238
1718,6715,2239
1757,6716,2239
1717,6717,2239
1757,6718,2240
1771,6719,2240
1717,6720,2240
1763,6721,2241
1765,6722,2241
1728,6723,2241
1702,6724,2242
1744,6725,2242
1714,6726,2242
1716,6727,2243
1765,6728,2243
1763,6729,2243
308,6730,2244
1721,6731,2244
1699,6732,2244
1693,6733,2245
1767,6734,2245
1755,6735,2245
1727,6736,2246
1795,6737,2246
127,6738,2246
336,6739,2247
1790,6740,2247
306,6741,2247
343,6742,2248
1722,6743,2248
344,6744,2248
1740,6745,2249
1779,6746,2249
1754,6747,2249
1748,6748,2250
1775,6749,2250
1719,6750,2250
326,6751,2251
1770,6752,2251
1764,6753,2251
1681,6754,2252
1766,6755,2252
1739,6756,2252
341,6757,2253
1725,6758,2253
342,6759,2253
1745,6760,2254
1784,6761,2254
1690,6762,2254
129,6763,2255
1770,6764,2255
130,6765,2255
1738,6766,2256
1740,6767,2256
1681,6768,2256
126,6769,2257
1727,6770,2257
127,6771,2257
308,6772,2258
1699,6773,2258
309,6774,2258
318,6775,2259
1744,6776,2259
1680,6777,2259
1683,6778,2260
1789,6779,2260
1745,6780,2260
1687,6781,2261
1769,6782,2261
1759,6783,2261
1722,6784,2262
1793,6785,2262
344,6786,2262
1706,6787,2263
1763,6788,2263
1728,6789,2263
1764,6790,2264
1770,6791,2264
129,6792,2264
1720,6793,2265
1748,6794,2265
1719,6795,2265
122,6796,2266
1734,6797,2266
123,6798,2266
127,6799,2267
1795,6800,2267
1742,6801,2267
325,6802,2268
1770,6803,2268
326,6804,2268
321,6805,2269
1732,6806,2269
322,6807,2269
1717,6808,2270
1747,6809,2270
1716,6810,2270
1737,6811,2271
1786,6812,2271
1678,6813,2271
1696,6814,2272
1723,6815,2272
1689,6816,2272
1682,6817,2273
1775,6818,2273
1748,6819,2273
1695,6820,2274
1729,6821,2274
1696,6822,2274
1725,6823,2275
1794,6824,2275
1736,6825,2275
1759,6826,2276
1769,6827,2276
1733,6828,2276
1690,6829,2277
1744,6830,2277
317,6831,2277
345,6832,2278
1731,6833,2278
346,6834,2278
1694,6835,2279
1788,6836,2279
1740,6837,2279
1698,6838,2280
1787,6839,2280
312,6840,2280
346,6841,2281
1777,6842,2281
7,6843,2281
8,6844,2282
325,6845,2282
338,6846,2282
337,6847,2283
13,6848,2283
324,6849,2283
312,6850,2284
1787,6851,2284
313,6852,2284
340,6853,2285
1735,6854,2285
1688,6855,2285
7,6856,2286
1777,6857,2286
120,6858,2286
1700,6859,2287
1798,6860,2287
319,6861,2287
1735,6862,2288
1799,6863,2288
1688,6864,2288
336,6865,2289
1767,6866,2289
335,6867,2289
319,6868,2290
1798,6869,2290
320,6870,2290
314,6871,2291
1745,6872,2291
315,6873,2291
120,6874,2292
1741,6875,2292
121,6876,2292
1734,6877,2293
1762,6878,2293
123,6879,2293
311,6880,2294
1773,6881,2294
1697,6882,2294
1688,6883,2295
1754,6884,2295
1730,6885,2295
1730,6886,2296
1779,6887,2296
1713,6888,2296
1701,6889,2297
1750,6890,2297
1700,6891,2297
1696,6892,2298
1724,6893,2298
1723,6894,2298
1717,6895,2299
1771,6896,2299
1747,6897,2299
1724,6898,2300
1783,6899,2300
1723,6900,2300
1742,6901,2301
1764,6902,2301
128,6903,2301
1713,6904,2302
1794,6905,2302
1730,6906,2302
1683,6907,2303
1745,6908,2303
314,6909,2303
326,6910,2304
1764,6911,2304
327,6912,2304
121,6913,2305
1741,6914,2305
1685,6915,2305
125,6916,2306
1689,6917,2306
126,6918,2306
313,6919,2307
1683,6920,2307
314,6921,2307
309,6922,2308
1686,6923,2308
310,6924,2308
1747,6925,2309
1765,6926,2309
1716,6927,2309
1685,6928,2310
1734,6929,2310
122,6930,2310
127,6931,2311
1742,6932,2311
128,6933,2311
1689,6934,2312
1727,6935,2312
126,6936,2312
339,6937,2313
1756,6938,2313
1735,6939,2313
1693,6940,2314
1755,6941,2314
323,6942,2314
1715,6943,2315
1746,6944,2315
1718,6945,2315
121,6946,2316
1685,6947,2316
122,6948,2316
309,6949,2317
1699,6950,2317
1686,6951,2317
1754,6952,2318
1779,6953,2318
1730,6954,2318
328,6955,2319
1694,6956,2319
327,6957,2319
1710,6958,2320
1736,6959,2320
1713,6960,2320
334,6961,2321
1687,6962,2321
333,6963,2321
332,6964,2322
1678,6965,2322
331,6966,2322
330,6967,2323
1681,6968,2323
329,6969,2323
124,6970,2324
1695,6971,2324
125,6972,2324
1703,6973,2325
1704,6974,2325
1701,6975,2325
344,6976,2326
1679,6977,2326
345,6978,2326
1756,6979,2327
1768,6980,2327
1735,6981,2327
1703,6982,2328
1706,6983,2328
1704,6984,2328
1711,6985,2329
1719,6986,2329
1708,6987,2329
318,6988,2330
1680,6989,2330
319,6990,2330
311,6991,2331
1697,6992,2331
312,6993,2331
342,6994,2332
1677,6995,2332
343,6996,2332
1706,6997,2333
1707,6998,2333
1704,6999,2333
1680,7000,2334
1701,7001,2334
1700,7002,2334
320,7003,2335
1682,7004,2335
321,7005,2335
1710,7006,2336
1713,7007,2336
1712,7008,2336
1680,7009,2337
1700,7010,2337
319,7011,2337
1697,7012,2338
1698,7013,2338
312,7014,2338
1677,7015,2339
1722,7016,2339
343,7017,2339
1739,7018,2340
1753,7019,2340
1712,7020,2340
1677,7021,2341
1726,7022,2341
1722,7023,2341
1715,7024,2342
1716,7025,2342
1705,7026,2342
1707,7027,2343
1710,7028,2343
